INVOICE_MONTH,SHIP_TO_ACCOUNT_NUMBER,SHIP_TO_ACCOUNT_NAME,SHIP_TO_CUSTOMER_TIER,SHIP_TO_SALES_REGION,SHIP_TO_SALES_REGION_DESCRIPTION,SHIP_TO_SALES_DISTRICT,SHIP_TO_SALES_DISTRICT_DESCRIPTION,SHIP_TO_SALES_TERRITORY,SHIP_TO_SALES_TERRITORY_DESCRIPTION,SHIP_TO_CITY,SHIP_TO_STATE,SHIP_TO_POSTAL_CODE,SHIP_TO_SPECIAL_GROUP,SHIP_TO_SPECIAL_GROUP_DESCRIPTION,SKU,SPECIES,PRODUCT_FORM,DISEASE_CATEGORY,PRODUCT_LINE,BRAND_CODE,BRAND_NAME,ECC_SALES_USD
2024-04-01,81228,"Parsons, Harris and Hart Store",A,R3,East,D1,East District,TERR-10,TERR-10 Description,Glennburgh,RI,15612,Seasonal,Seasonal Group,SKU-6961,N/A,Bottle,Snacks,Snacks,ECO,EcoClean,2166.8867256579897
2024-04-01,81228,"Parsons, Harris and Hart Store",A,R3,East,D2,East District,TERR-10,TERR-10 Description,Glennburgh,RI,15612,Seasonal,Seasonal Group,SKU-6261,N/A,Box,Beverages,Beverages,QUI,QuickMart,2568.5579465373667
2024-04-01,81228,"Parsons, Harris and Hart Store",A,R3,East,D3,East District,TERR-10,TERR-10 Description,Glennburgh,RI,15612,Seasonal,Seasonal Group,SKU-2768,N/A,Bottle,Personal Care,Personal Care,SNA,Snackify,178.81555772892784
2024-05-01,81228,"Parsons, Harris and Hart Store",A,R3,East,D5,East District,TERR-10,TERR-10 Description,Glennburgh,RI,15612,Seasonal,Seasonal Group,SKU-7956,N/A,Box,Personal Care,Personal Care,QUI,QuickMart,2149.03658952731
2024-06-01,81228,"Parsons, Harris and Hart Store",A,R3,East,D1,East District,TERR-10,TERR-10 Description,Glennburgh,RI,15612,Seasonal,Seasonal Group,SKU-4077,N/A,Bag,Personal Care,Personal Care,QUI,QuickMart,946.8957102854406
2024-06-01,81228,"Parsons, Harris and Hart Store",A,R3,East,D5,East District,TERR-10,TERR-10 Description,Glennburgh,RI,15612,Seasonal,Seasonal Group,SKU-3810,N/A,Bag,Beverages,Beverages,QUI,QuickMart,2904.281433143219
2024-06-01,81228,"Parsons, Harris and Hart Store",A,R3,East,D5,East District,TERR-10,TERR-10 Description,Glennburgh,RI,15612,Seasonal,Seasonal Group,SKU-2412,N/A,Packaged,Electronics,Electronics,ECO,EcoClean,1594.507552187199
2024-07-01,81228,"Parsons, Harris and Hart Store",A,R3,East,D1,East District,TERR-10,TERR-10 Description,Glennburgh,RI,15612,Seasonal,Seasonal Group,SKU-6059,N/A,Box,Electronics,Electronics,ECO,EcoClean,0.0
2024-08-01,81228,"Parsons, Harris and Hart Store",A,R3,East,D1,East District,TERR-10,TERR-10 Description,Glennburgh,RI,15612,Seasonal,Seasonal Group,SKU-6114,N/A,Bottle,Household,Household,ECO,EcoClean,1974.4613992087875
2024-08-01,81228,"Parsons, Harris and Hart Store",A,R3,East,D4,East District,TERR-10,TERR-10 Description,Glennburgh,RI,15612,Seasonal,Seasonal Group,SKU-2850,N/A,Box,Electronics,Electronics,SNA,Snackify,3533.4707649887678
2024-08-01,81228,"Parsons, Harris and Hart Store",A,R3,East,D5,East District,TERR-10,TERR-10 Description,Glennburgh,RI,15612,Seasonal,Seasonal Group,SKU-8724,N/A,Box,Personal Care,Personal Care,BRI,BrightTech,1202.1888360784374
2024-09-01,81228,"Parsons, Harris and Hart Store",A,R3,East,D5,East District,TERR-10,TERR-10 Description,Glennburgh,RI,15612,Seasonal,Seasonal Group,SKU-9423,N/A,Bag,Electronics,Electronics,FRE,FreshWave,2991.237871327332
2024-09-01,81228,"Parsons, Harris and Hart Store",A,R3,East,D2,East District,TERR-10,TERR-10 Description,Glennburgh,RI,15612,Seasonal,Seasonal Group,SKU-4377,N/A,Box,Electronics,Electronics,QUI,QuickMart,3152.401023212678
2024-09-01,81228,"Parsons, Harris and Hart Store",A,R3,East,D3,East District,TERR-10,TERR-10 Description,Glennburgh,RI,15612,Seasonal,Seasonal Group,SKU-7818,N/A,Bulk,Electronics,Electronics,FRE,FreshWave,767.6678192612294
2024-10-01,81228,"Parsons, Harris and Hart Store",A,R3,East,D5,East District,TERR-10,TERR-10 Description,Glennburgh,RI,15612,Seasonal,Seasonal Group,SKU-9675,N/A,Box,Household,Household,BRI,BrightTech,2396.485828222869
2024-10-01,81228,"Parsons, Harris and Hart Store",A,R3,East,D4,East District,TERR-10,TERR-10 Description,Glennburgh,RI,15612,Seasonal,Seasonal Group,SKU-5118,N/A,Box,Beverages,Beverages,SNA,Snackify,1788.8973761056766
2024-10-01,81228,"Parsons, Harris and Hart Store",A,R3,East,D5,East District,TERR-10,TERR-10 Description,Glennburgh,RI,15612,Seasonal,Seasonal Group,SKU-1492,N/A,Bulk,Electronics,Electronics,QUI,QuickMart,989.2526148974956
2024-11-01,81228,"Parsons, Harris and Hart Store",A,R3,East,D1,East District,TERR-10,TERR-10 Description,Glennburgh,RI,15612,Seasonal,Seasonal Group,SKU-4166,N/A,Box,Snacks,Snacks,QUI,QuickMart,1301.500631950355
2024-11-01,81228,"Parsons, Harris and Hart Store",A,R3,East,D4,East District,TERR-10,TERR-10 Description,Glennburgh,RI,15612,Seasonal,Seasonal Group,SKU-3646,N/A,Packaged,Household,Household,ECO,EcoClean,1425.604997967932
2024-11-01,81228,"Parsons, Harris and Hart Store",A,R3,East,D5,East District,TERR-10,TERR-10 Description,Glennburgh,RI,15612,Seasonal,Seasonal Group,SKU-4462,N/A,Bottle,Personal Care,Personal Care,ECO,EcoClean,0.0
2024-12-01,81228,"Parsons, Harris and Hart Store",A,R3,East,D5,East District,TERR-10,TERR-10 Description,Glennburgh,RI,15612,Seasonal,Seasonal Group,SKU-8615,N/A,Bulk,Beverages,Beverages,QUI,QuickMart,1714.6921213888718
2024-12-01,81228,"Parsons, Harris and Hart Store",A,R3,East,D4,East District,TERR-10,TERR-10 Description,Glennburgh,RI,15612,Seasonal,Seasonal Group,SKU-8852,N/A,Packaged,Household,Household,QUI,QuickMart,1640.9240096929448
2025-01-01,81228,"Parsons, Harris and Hart Store",A,R3,East,D5,East District,TERR-10,TERR-10 Description,Glennburgh,RI,15612,Seasonal,Seasonal Group,SKU-1104,N/A,Bulk,Snacks,Snacks,QUI,QuickMart,2910.892151744528
2025-01-01,81228,"Parsons, Harris and Hart Store",A,R3,East,D4,East District,TERR-10,TERR-10 Description,Glennburgh,RI,15612,Seasonal,Seasonal Group,SKU-3182,N/A,Packaged,Household,Household,SNA,Snackify,0.0
2025-02-01,81228,"Parsons, Harris and Hart Store",A,R3,East,D5,East District,TERR-10,TERR-10 Description,Glennburgh,RI,15612,Seasonal,Seasonal Group,SKU-8153,N/A,Bottle,Electronics,Electronics,SNA,Snackify,1190.6333421545032
2025-02-01,81228,"Parsons, Harris and Hart Store",A,R3,East,D5,East District,TERR-10,TERR-10 Description,Glennburgh,RI,15612,Seasonal,Seasonal Group,SKU-3427,N/A,Packaged,Beverages,Beverages,QUI,QuickMart,889.0587044430267
2025-02-01,81228,"Parsons, Harris and Hart Store",A,R3,East,D5,East District,TERR-10,TERR-10 Description,Glennburgh,RI,15612,Seasonal,Seasonal Group,SKU-3240,N/A,Box,Household,Household,SNA,Snackify,3683.9023162218605
2025-03-01,81228,"Parsons, Harris and Hart Store",A,R3,East,D1,East District,TERR-10,TERR-10 Description,Glennburgh,RI,15612,Seasonal,Seasonal Group,SKU-5098,N/A,Bulk,Household,Household,BRI,BrightTech,4575.285018850966
2025-03-01,81228,"Parsons, Harris and Hart Store",A,R3,East,D3,East District,TERR-10,TERR-10 Description,Glennburgh,RI,15612,Seasonal,Seasonal Group,SKU-4891,N/A,Bulk,Snacks,Snacks,FRE,FreshWave,0.0
2025-04-01,81228,"Parsons, Harris and Hart Store",A,R3,East,D1,East District,TERR-10,TERR-10 Description,Glennburgh,RI,15612,Seasonal,Seasonal Group,SKU-3672,N/A,Bag,Beverages,Beverages,SNA,Snackify,0.0
2025-04-01,81228,"Parsons, Harris and Hart Store",A,R3,East,D5,East District,TERR-10,TERR-10 Description,Glennburgh,RI,15612,Seasonal,Seasonal Group,SKU-3145,N/A,Box,Electronics,Electronics,FRE,FreshWave,3818.5155477558906
2025-05-01,81228,"Parsons, Harris and Hart Store",A,R3,East,D3,East District,TERR-10,TERR-10 Description,Glennburgh,RI,15612,Seasonal,Seasonal Group,SKU-6764,N/A,Bulk,Electronics,Electronics,ECO,EcoClean,0.0
2025-05-01,81228,"Parsons, Harris and Hart Store",A,R3,East,D4,East District,TERR-10,TERR-10 Description,Glennburgh,RI,15612,Seasonal,Seasonal Group,SKU-7659,N/A,Bottle,Snacks,Snacks,FRE,FreshWave,2967.941245175142
2025-05-01,81228,"Parsons, Harris and Hart Store",A,R3,East,D5,East District,TERR-10,TERR-10 Description,Glennburgh,RI,15612,Seasonal,Seasonal Group,SKU-8357,N/A,Bulk,Personal Care,Personal Care,BRI,BrightTech,5871.92139025952
2025-06-01,81228,"Parsons, Harris and Hart Store",A,R3,East,D3,East District,TERR-10,TERR-10 Description,Glennburgh,RI,15612,Seasonal,Seasonal Group,SKU-1124,N/A,Bulk,Snacks,Snacks,FRE,FreshWave,0.0
2025-07-01,81228,"Parsons, Harris and Hart Store",A,R3,East,D3,East District,TERR-10,TERR-10 Description,Glennburgh,RI,15612,Seasonal,Seasonal Group,SKU-2961,N/A,Bag,Snacks,Snacks,SNA,Snackify,3261.18648897804
2025-07-01,81228,"Parsons, Harris and Hart Store",A,R3,East,D2,East District,TERR-10,TERR-10 Description,Glennburgh,RI,15612,Seasonal,Seasonal Group,SKU-3667,N/A,Bottle,Beverages,Beverages,ECO,EcoClean,3491.3895935825694
2025-07-01,81228,"Parsons, Harris and Hart Store",A,R3,East,D3,East District,TERR-10,TERR-10 Description,Glennburgh,RI,15612,Seasonal,Seasonal Group,SKU-3637,N/A,Bag,Beverages,Beverages,BRI,BrightTech,1907.9246640212061
2025-08-01,81228,"Parsons, Harris and Hart Store",A,R3,East,D2,East District,TERR-10,TERR-10 Description,Glennburgh,RI,15612,Seasonal,Seasonal Group,SKU-2670,N/A,Bottle,Electronics,Electronics,FRE,FreshWave,0.0
2025-09-01,81228,"Parsons, Harris and Hart Store",A,R3,East,D3,East District,TERR-10,TERR-10 Description,Glennburgh,RI,15612,Seasonal,Seasonal Group,SKU-5291,N/A,Bag,Snacks,Snacks,FRE,FreshWave,943.588511634071
2025-09-01,81228,"Parsons, Harris and Hart Store",A,R3,East,D5,East District,TERR-10,TERR-10 Description,Glennburgh,RI,15612,Seasonal,Seasonal Group,SKU-5897,N/A,Packaged,Snacks,Snacks,ECO,EcoClean,2806.9595112481247
2025-10-01,81228,"Parsons, Harris and Hart Store",A,R3,East,D3,East District,TERR-10,TERR-10 Description,Glennburgh,RI,15612,Seasonal,Seasonal Group,SKU-2231,N/A,Bag,Snacks,Snacks,SNA,Snackify,3679.7007871404103
2025-10-01,81228,"Parsons, Harris and Hart Store",A,R3,East,D1,East District,TERR-10,TERR-10 Description,Glennburgh,RI,15612,Seasonal,Seasonal Group,SKU-1891,N/A,Bottle,Beverages,Beverages,QUI,QuickMart,292.0971210221055
2025-11-01,81228,"Parsons, Harris and Hart Store",A,R3,East,D3,East District,TERR-10,TERR-10 Description,Glennburgh,RI,15612,Seasonal,Seasonal Group,SKU-4155,N/A,Box,Electronics,Electronics,FRE,FreshWave,2261.945056851434
2025-11-01,81228,"Parsons, Harris and Hart Store",A,R3,East,D1,East District,TERR-10,TERR-10 Description,Glennburgh,RI,15612,Seasonal,Seasonal Group,SKU-1641,N/A,Bag,Household,Household,BRI,BrightTech,922.5639298604262
2025-12-01,81228,"Parsons, Harris and Hart Store",A,R3,East,D1,East District,TERR-10,TERR-10 Description,Glennburgh,RI,15612,Seasonal,Seasonal Group,SKU-1662,N/A,Bulk,Electronics,Electronics,BRI,BrightTech,2233.025249107011
2023-01-01,55531,"Long, Bernard and Green Store",A,R2,South,D3,South District,TERR-10,TERR-10 Description,South Jonathanshire,VI,51401,Seasonal,Seasonal Group,SKU-9820,N/A,Box,Beverages,Beverages,SNA,Snackify,1683.8311654821505
2023-01-01,55531,"Long, Bernard and Green Store",A,R2,South,D3,South District,TERR-10,TERR-10 Description,South Jonathanshire,VI,51401,Seasonal,Seasonal Group,SKU-5453,N/A,Bag,Personal Care,Personal Care,SNA,Snackify,1922.4278988236763
2023-02-01,55531,"Long, Bernard and Green Store",A,R2,South,D3,South District,TERR-10,TERR-10 Description,South Jonathanshire,VI,51401,Seasonal,Seasonal Group,SKU-1102,N/A,Bag,Personal Care,Personal Care,BRI,BrightTech,2443.830915334769
2023-02-01,55531,"Long, Bernard and Green Store",A,R2,South,D2,South District,TERR-10,TERR-10 Description,South Jonathanshire,VI,51401,Seasonal,Seasonal Group,SKU-6936,N/A,Packaged,Electronics,Electronics,FRE,FreshWave,2481.2478126901533
2023-02-01,55531,"Long, Bernard and Green Store",A,R2,South,D3,South District,TERR-10,TERR-10 Description,South Jonathanshire,VI,51401,Seasonal,Seasonal Group,SKU-4313,N/A,Bag,Beverages,Beverages,FRE,FreshWave,2692.8718680281972
2023-03-01,55531,"Long, Bernard and Green Store",A,R2,South,D4,South District,TERR-10,TERR-10 Description,South Jonathanshire,VI,51401,Seasonal,Seasonal Group,SKU-2729,N/A,Bottle,Snacks,Snacks,ECO,EcoClean,3206.8909533209385
2023-04-01,55531,"Long, Bernard and Green Store",A,R2,South,D4,South District,TERR-10,TERR-10 Description,South Jonathanshire,VI,51401,Seasonal,Seasonal Group,SKU-8164,N/A,Box,Personal Care,Personal Care,BRI,BrightTech,2323.8741294370247
2023-04-01,55531,"Long, Bernard and Green Store",A,R2,South,D3,South District,TERR-10,TERR-10 Description,South Jonathanshire,VI,51401,Seasonal,Seasonal Group,SKU-5168,N/A,Box,Beverages,Beverages,SNA,Snackify,3503.666465786736
2023-04-01,55531,"Long, Bernard and Green Store",A,R2,South,D5,South District,TERR-10,TERR-10 Description,South Jonathanshire,VI,51401,Seasonal,Seasonal Group,SKU-2792,N/A,Bag,Personal Care,Personal Care,QUI,QuickMart,3211.949598172981
2023-05-01,55531,"Long, Bernard and Green Store",A,R2,South,D2,South District,TERR-10,TERR-10 Description,South Jonathanshire,VI,51401,Seasonal,Seasonal Group,SKU-9412,N/A,Bulk,Household,Household,BRI,BrightTech,3866.8215396220735
2023-05-01,55531,"Long, Bernard and Green Store",A,R2,South,D3,South District,TERR-10,TERR-10 Description,South Jonathanshire,VI,51401,Seasonal,Seasonal Group,SKU-9182,N/A,Packaged,Household,Household,FRE,FreshWave,2379.1582351428224
2023-06-01,55531,"Long, Bernard and Green Store",A,R2,South,D5,South District,TERR-10,TERR-10 Description,South Jonathanshire,VI,51401,Seasonal,Seasonal Group,SKU-9601,N/A,Packaged,Electronics,Electronics,QUI,QuickMart,1040.5548452537896
2023-06-01,55531,"Long, Bernard and Green Store",A,R2,South,D1,South District,TERR-10,TERR-10 Description,South Jonathanshire,VI,51401,Seasonal,Seasonal Group,SKU-6929,N/A,Bag,Snacks,Snacks,SNA,Snackify,3237.2369964102904
2023-06-01,55531,"Long, Bernard and Green Store",A,R2,South,D3,South District,TERR-10,TERR-10 Description,South Jonathanshire,VI,51401,Seasonal,Seasonal Group,SKU-9325,N/A,Packaged,Electronics,Electronics,BRI,BrightTech,1995.5102344502989
2023-07-01,55531,"Long, Bernard and Green Store",A,R2,South,D5,South District,TERR-10,TERR-10 Description,South Jonathanshire,VI,51401,Seasonal,Seasonal Group,SKU-9881,N/A,Bag,Beverages,Beverages,QUI,QuickMart,3835.4936594842056
2023-08-01,55531,"Long, Bernard and Green Store",A,R2,South,D1,South District,TERR-10,TERR-10 Description,South Jonathanshire,VI,51401,Seasonal,Seasonal Group,SKU-6086,N/A,Bag,Snacks,Snacks,SNA,Snackify,1876.4634114608245
2023-09-01,55531,"Long, Bernard and Green Store",A,R2,South,D4,South District,TERR-10,TERR-10 Description,South Jonathanshire,VI,51401,Seasonal,Seasonal Group,SKU-3999,N/A,Box,Household,Household,ECO,EcoClean,2111.040647228563
2023-10-01,55531,"Long, Bernard and Green Store",A,R2,South,D4,South District,TERR-10,TERR-10 Description,South Jonathanshire,VI,51401,Seasonal,Seasonal Group,SKU-2223,N/A,Bag,Personal Care,Personal Care,QUI,QuickMart,0.0
2023-10-01,55531,"Long, Bernard and Green Store",A,R2,South,D5,South District,TERR-10,TERR-10 Description,South Jonathanshire,VI,51401,Seasonal,Seasonal Group,SKU-2078,N/A,Bottle,Electronics,Electronics,BRI,BrightTech,1291.2125788527171
2023-11-01,55531,"Long, Bernard and Green Store",A,R2,South,D3,South District,TERR-10,TERR-10 Description,South Jonathanshire,VI,51401,Seasonal,Seasonal Group,SKU-7447,N/A,Bag,Household,Household,BRI,BrightTech,2236.8243654175185
2023-11-01,55531,"Long, Bernard and Green Store",A,R2,South,D2,South District,TERR-10,TERR-10 Description,South Jonathanshire,VI,51401,Seasonal,Seasonal Group,SKU-7731,N/A,Box,Household,Household,BRI,BrightTech,621.2383567557004
2023-11-01,55531,"Long, Bernard and Green Store",A,R2,South,D3,South District,TERR-10,TERR-10 Description,South Jonathanshire,VI,51401,Seasonal,Seasonal Group,SKU-9095,N/A,Packaged,Personal Care,Personal Care,SNA,Snackify,1894.5461642317973
2023-12-01,55531,"Long, Bernard and Green Store",A,R2,South,D5,South District,TERR-10,TERR-10 Description,South Jonathanshire,VI,51401,Seasonal,Seasonal Group,SKU-7970,N/A,Bag,Electronics,Electronics,BRI,BrightTech,2063.1712183360896
2023-12-01,55531,"Long, Bernard and Green Store",A,R2,South,D3,South District,TERR-10,TERR-10 Description,South Jonathanshire,VI,51401,Seasonal,Seasonal Group,SKU-4410,N/A,Bulk,Household,Household,SNA,Snackify,2224.2495777808463
2023-12-01,55531,"Long, Bernard and Green Store",A,R2,South,D2,South District,TERR-10,TERR-10 Description,South Jonathanshire,VI,51401,Seasonal,Seasonal Group,SKU-8917,N/A,Packaged,Electronics,Electronics,ECO,EcoClean,3238.9816817831493
2024-01-01,55531,"Long, Bernard and Green Store",A,R2,South,D5,South District,TERR-10,TERR-10 Description,South Jonathanshire,VI,51401,Seasonal,Seasonal Group,SKU-2747,N/A,Box,Snacks,Snacks,ECO,EcoClean,3898.7969521488612
2024-01-01,55531,"Long, Bernard and Green Store",A,R2,South,D3,South District,TERR-10,TERR-10 Description,South Jonathanshire,VI,51401,Seasonal,Seasonal Group,SKU-2995,N/A,Bag,Beverages,Beverages,BRI,BrightTech,3077.2140391017215
2024-01-01,55531,"Long, Bernard and Green Store",A,R2,South,D1,South District,TERR-10,TERR-10 Description,South Jonathanshire,VI,51401,Seasonal,Seasonal Group,SKU-7769,N/A,Bag,Personal Care,Personal Care,FRE,FreshWave,2531.230934377397
2024-02-01,55531,"Long, Bernard and Green Store",A,R2,South,D2,South District,TERR-10,TERR-10 Description,South Jonathanshire,VI,51401,Seasonal,Seasonal Group,SKU-1996,N/A,Packaged,Personal Care,Personal Care,SNA,Snackify,35.01854592260156
2024-02-01,55531,"Long, Bernard and Green Store",A,R2,South,D4,South District,TERR-10,TERR-10 Description,South Jonathanshire,VI,51401,Seasonal,Seasonal Group,SKU-2500,N/A,Bulk,Household,Household,SNA,Snackify,2010.7223399112218
2024-03-01,55531,"Long, Bernard and Green Store",A,R2,South,D2,South District,TERR-10,TERR-10 Description,South Jonathanshire,VI,51401,Seasonal,Seasonal Group,SKU-2711,N/A,Bag,Personal Care,Personal Care,ECO,EcoClean,2534.150469212442
2024-03-01,55531,"Long, Bernard and Green Store",A,R2,South,D5,South District,TERR-10,TERR-10 Description,South Jonathanshire,VI,51401,Seasonal,Seasonal Group,SKU-3368,N/A,Box,Beverages,Beverages,ECO,EcoClean,141.17779373443523
2024-04-01,55531,"Long, Bernard and Green Store",A,R2,South,D4,South District,TERR-10,TERR-10 Description,South Jonathanshire,VI,51401,Seasonal,Seasonal Group,SKU-3761,N/A,Bottle,Electronics,Electronics,BRI,BrightTech,3481.0458376452525
2024-04-01,55531,"Long, Bernard and Green Store",A,R2,South,D3,South District,TERR-10,TERR-10 Description,South Jonathanshire,VI,51401,Seasonal,Seasonal Group,SKU-6044,N/A,Bag,Personal Care,Personal Care,BRI,BrightTech,1134.5272726205612
2024-04-01,55531,"Long, Bernard and Green Store",A,R2,South,D1,South District,TERR-10,TERR-10 Description,South Jonathanshire,VI,51401,Seasonal,Seasonal Group,SKU-3209,N/A,Bottle,Personal Care,Personal Care,QUI,QuickMart,2181.505462678346
2024-05-01,55531,"Long, Bernard and Green Store",A,R2,South,D5,South District,TERR-10,TERR-10 Description,South Jonathanshire,VI,51401,Seasonal,Seasonal Group,SKU-5462,N/A,Bottle,Household,Household,QUI,QuickMart,2717.285404935127
2024-05-01,55531,"Long, Bernard and Green Store",A,R2,South,D5,South District,TERR-10,TERR-10 Description,South Jonathanshire,VI,51401,Seasonal,Seasonal Group,SKU-4888,N/A,Packaged,Personal Care,Personal Care,SNA,Snackify,2245.8423226888344
2024-05-01,55531,"Long, Bernard and Green Store",A,R2,South,D1,South District,TERR-10,TERR-10 Description,South Jonathanshire,VI,51401,Seasonal,Seasonal Group,SKU-5252,N/A,Bag,Household,Household,SNA,Snackify,3317.304892166524
2024-06-01,55531,"Long, Bernard and Green Store",A,R2,South,D2,South District,TERR-10,TERR-10 Description,South Jonathanshire,VI,51401,Seasonal,Seasonal Group,SKU-6818,N/A,Bottle,Personal Care,Personal Care,SNA,Snackify,1079.29521735544
2024-07-01,55531,"Long, Bernard and Green Store",A,R2,South,D5,South District,TERR-10,TERR-10 Description,South Jonathanshire,VI,51401,Seasonal,Seasonal Group,SKU-4728,N/A,Bag,Beverages,Beverages,SNA,Snackify,3264.8961219333396
2024-07-01,55531,"Long, Bernard and Green Store",A,R2,South,D4,South District,TERR-10,TERR-10 Description,South Jonathanshire,VI,51401,Seasonal,Seasonal Group,SKU-5405,N/A,Bulk,Beverages,Beverages,QUI,QuickMart,0.0
2024-08-01,55531,"Long, Bernard and Green Store",A,R2,South,D5,South District,TERR-10,TERR-10 Description,South Jonathanshire,VI,51401,Seasonal,Seasonal Group,SKU-5613,N/A,Bottle,Beverages,Beverages,ECO,EcoClean,3118.568306419235
2024-08-01,55531,"Long, Bernard and Green Store",A,R2,South,D4,South District,TERR-10,TERR-10 Description,South Jonathanshire,VI,51401,Seasonal,Seasonal Group,SKU-6415,N/A,Box,Household,Household,ECO,EcoClean,0.0
2024-09-01,55531,"Long, Bernard and Green Store",A,R2,South,D2,South District,TERR-10,TERR-10 Description,South Jonathanshire,VI,51401,Seasonal,Seasonal Group,SKU-1970,N/A,Bag,Beverages,Beverages,QUI,QuickMart,3596.859856334342
2024-09-01,55531,"Long, Bernard and Green Store",A,R2,South,D1,South District,TERR-10,TERR-10 Description,South Jonathanshire,VI,51401,Seasonal,Seasonal Group,SKU-6435,N/A,Bottle,Household,Household,FRE,FreshWave,3594.5352663352687
2024-09-01,55531,"Long, Bernard and Green Store",A,R2,South,D5,South District,TERR-10,TERR-10 Description,South Jonathanshire,VI,51401,Seasonal,Seasonal Group,SKU-8942,N/A,Packaged,Beverages,Beverages,BRI,BrightTech,3828.557897711504
2024-10-01,55531,"Long, Bernard and Green Store",A,R2,South,D5,South District,TERR-10,TERR-10 Description,South Jonathanshire,VI,51401,Seasonal,Seasonal Group,SKU-3613,N/A,Box,Snacks,Snacks,QUI,QuickMart,4050.791577258075
2024-10-01,55531,"Long, Bernard and Green Store",A,R2,South,D4,South District,TERR-10,TERR-10 Description,South Jonathanshire,VI,51401,Seasonal,Seasonal Group,SKU-7369,N/A,Box,Snacks,Snacks,ECO,EcoClean,2764.3818786329616
2024-11-01,55531,"Long, Bernard and Green Store",A,R2,South,D5,South District,TERR-10,TERR-10 Description,South Jonathanshire,VI,51401,Seasonal,Seasonal Group,SKU-6210,N/A,Bulk,Personal Care,Personal Care,SNA,Snackify,1431.1117362210457
2024-11-01,55531,"Long, Bernard and Green Store",A,R2,South,D3,South District,TERR-10,TERR-10 Description,South Jonathanshire,VI,51401,Seasonal,Seasonal Group,SKU-7767,N/A,Packaged,Snacks,Snacks,FRE,FreshWave,2831.0929619097988
2024-12-01,55531,"Long, Bernard and Green Store",A,R2,South,D3,South District,TERR-10,TERR-10 Description,South Jonathanshire,VI,51401,Seasonal,Seasonal Group,SKU-3684,N/A,Packaged,Beverages,Beverages,BRI,BrightTech,3712.6499580813033
2024-12-01,55531,"Long, Bernard and Green Store",A,R2,South,D3,South District,TERR-10,TERR-10 Description,South Jonathanshire,VI,51401,Seasonal,Seasonal Group,SKU-6938,N/A,Bag,Household,Household,FRE,FreshWave,81.91169895278153
2025-01-01,55531,"Long, Bernard and Green Store",A,R2,South,D5,South District,TERR-10,TERR-10 Description,South Jonathanshire,VI,51401,Seasonal,Seasonal Group,SKU-9801,N/A,Bottle,Electronics,Electronics,ECO,EcoClean,5654.673458607585
2025-01-01,55531,"Long, Bernard and Green Store",A,R2,South,D1,South District,TERR-10,TERR-10 Description,South Jonathanshire,VI,51401,Seasonal,Seasonal Group,SKU-9547,N/A,Packaged,Beverages,Beverages,QUI,QuickMart,4117.569813612519
2025-01-01,55531,"Long, Bernard and Green Store",A,R2,South,D4,South District,TERR-10,TERR-10 Description,South Jonathanshire,VI,51401,Seasonal,Seasonal Group,SKU-6284,N/A,Bag,Electronics,Electronics,BRI,BrightTech,1521.7123811333759
2025-02-01,55531,"Long, Bernard and Green Store",A,R2,South,D5,South District,TERR-10,TERR-10 Description,South Jonathanshire,VI,51401,Seasonal,Seasonal Group,SKU-2615,N/A,Bottle,Beverages,Beverages,FRE,FreshWave,3251.01853960498
2025-03-01,55531,"Long, Bernard and Green Store",A,R2,South,D3,South District,TERR-10,TERR-10 Description,South Jonathanshire,VI,51401,Seasonal,Seasonal Group,SKU-1134,N/A,Bottle,Personal Care,Personal Care,ECO,EcoClean,5089.666372730891
2025-04-01,55531,"Long, Bernard and Green Store",A,R2,South,D5,South District,TERR-10,TERR-10 Description,South Jonathanshire,VI,51401,Seasonal,Seasonal Group,SKU-9772,N/A,Bag,Electronics,Electronics,FRE,FreshWave,2147.578230399663
2025-05-01,55531,"Long, Bernard and Green Store",A,R2,South,D5,South District,TERR-10,TERR-10 Description,South Jonathanshire,VI,51401,Seasonal,Seasonal Group,SKU-9278,N/A,Packaged,Electronics,Electronics,BRI,BrightTech,1842.9224883133304
2025-05-01,55531,"Long, Bernard and Green Store",A,R2,South,D4,South District,TERR-10,TERR-10 Description,South Jonathanshire,VI,51401,Seasonal,Seasonal Group,SKU-5157,N/A,Box,Snacks,Snacks,ECO,EcoClean,665.8936097822987
2025-06-01,55531,"Long, Bernard and Green Store",A,R2,South,D4,South District,TERR-10,TERR-10 Description,South Jonathanshire,VI,51401,Seasonal,Seasonal Group,SKU-6553,N/A,Bag,Personal Care,Personal Care,QUI,QuickMart,1538.1623539323937
2025-06-01,55531,"Long, Bernard and Green Store",A,R2,South,D3,South District,TERR-10,TERR-10 Description,South Jonathanshire,VI,51401,Seasonal,Seasonal Group,SKU-5143,N/A,Bag,Household,Household,QUI,QuickMart,5317.43681970943
2025-07-01,55531,"Long, Bernard and Green Store",A,R2,South,D1,South District,TERR-10,TERR-10 Description,South Jonathanshire,VI,51401,Seasonal,Seasonal Group,SKU-2567,N/A,Bag,Electronics,Electronics,QUI,QuickMart,4175.140929744993
2025-07-01,55531,"Long, Bernard and Green Store",A,R2,South,D1,South District,TERR-10,TERR-10 Description,South Jonathanshire,VI,51401,Seasonal,Seasonal Group,SKU-8128,N/A,Box,Electronics,Electronics,SNA,Snackify,1559.5311016553874
